Date,Ticker,Industry,UnderlyingPrice,VIX,OptionType,Expiration,DTE,Strike,Bid,Ask,Last,Volume,log_moneyness,YTE,Spread,ITM
2025-05-08,AAPL,Technology,100.71,15.04,Call,2025-06-19,30,110.78,0.02,0.02,0.02,345,-0.09530115294490472,0.08213552361396304,0.0,0
2025-05-08,AAPL,Technology,100.71,15.04,Call,2025-09-11,90,90.64,10.44,11.04,10.46,299,0.1053494829403023,0.2464065708418891,0.5999999999999996,1
2025-05-08,AAPL,Technology,100.71,15.04,Call,2025-09-11,90,100.71,3.16,3.33,3.2,487,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-08,AAPL,Technology,100.71,15.04,Call,2025-09-11,90,110.78,0.42,0.44,0.43,338,-0.09530115294490472,0.2464065708418891,0.020000000000000018,0
2025-05-08,AAPL,Technology,100.71,15.04,Call,2026-01-15,180,90.64,11.07,12.25,11.69,231,0.1053494829403023,0.4928131416837782,1.1799999999999997,1
2025-05-08,AAPL,Technology,100.71,15.04,Call,2026-01-15,180,100.71,4.5,4.97,4.81,384,0.0,0.4928131416837782,0.46999999999999975,0
2025-05-08,AAPL,Technology,100.71,15.04,Call,2026-01-15,180,110.78,1.25,1.38,1.35,238,-0.09530115294490472,0.4928131416837782,0.1299999999999999,0
2025-05-09,AAPL,Technology,99.81,15.1,Call,2025-06-20,30,89.83,10.01,10.27,10.11,344,0.1053493834573798,0.08213552361396304,0.2599999999999998,1
2025-05-09,AAPL,Technology,99.81,15.1,Call,2025-06-20,30,99.81,1.79,1.83,1.8,602,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-09,AAPL,Technology,99.81,15.1,Call,2025-06-20,30,109.79,0.02,0.02,0.02,354,-0.09530107154814596,0.08213552361396304,0.0,0
2025-05-09,AAPL,Technology,99.81,15.1,Call,2025-09-12,90,89.83,10.35,10.94,10.83,263,0.1053493834573798,0.2464065708418891,0.5899999999999999,1
2025-05-09,AAPL,Technology,99.81,15.1,Call,2025-09-12,90,99.81,3.14,3.32,3.27,485,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-09,AAPL,Technology,99.81,15.1,Call,2025-09-12,90,109.79,0.42,0.45,0.44,317,-0.09530107154814596,0.2464065708418891,0.030000000000000027,0
2025-05-09,AAPL,Technology,99.81,15.1,Call,2026-01-16,180,89.83,10.99,12.15,11.3,234,0.1053493834573798,0.4928131416837782,1.1600000000000001,1
2025-05-09,AAPL,Technology,99.81,15.1,Call,2026-01-16,180,99.81,4.48,4.94,4.64,374,0.0,0.4928131416837782,0.45999999999999996,0
2025-05-09,AAPL,Technology,99.81,15.1,Call,2026-01-16,180,109.79,1.25,1.38,1.36,273,-0.09530107154814596,0.4928131416837782,0.1299999999999999,0
2025-05-12,AAPL,Technology,100.71,15.14,Call,2025-06-23,30,90.64,10.09,10.36,10.12,328,0.1053494829403023,0.08213552361396304,0.2699999999999996,1
2025-05-12,AAPL,Technology,100.71,15.14,Call,2025-06-23,30,100.71,1.8,1.85,1.83,569,0.0,0.08213552361396304,0.050000000000000044,0
2025-05-12,AAPL,Technology,100.71,15.14,Call,2025-06-23,30,110.78,0.02,0.03,0.03,325,-0.09530115294490472,0.08213552361396304,0.009999999999999998,0
2025-05-12,AAPL,Technology,100.71,15.14,Call,2025-09-15,90,90.64,10.44,11.04,10.66,269,0.1053494829403023,0.2464065708418891,0.5999999999999996,1
2025-05-12,AAPL,Technology,100.71,15.14,Call,2025-09-15,90,100.71,3.18,3.35,3.22,458,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-12,AAPL,Technology,100.71,15.14,Call,2025-09-15,90,110.78,0.43,0.45,0.45,325,-0.09530115294490472,0.2464065708418891,0.020000000000000018,0
2025-05-12,AAPL,Technology,100.71,15.14,Call,2026-01-19,180,90.64,11.09,12.26,11.61,244,0.1053494829403023,0.4928131416837782,1.17,1
2025-05-12,AAPL,Technology,100.71,15.14,Call,2026-01-19,180,100.71,4.53,5.0,4.93,388,0.0,0.4928131416837782,0.46999999999999975,0
2025-05-12,AAPL,Technology,100.71,15.14,Call,2026-01-19,180,110.78,1.27,1.4,1.28,236,-0.09530115294490472,0.4928131416837782,0.1299999999999999,0
2025-05-13,AAPL,Technology,101.62,15.1,Call,2025-06-24,30,91.46,10.19,10.45,10.27,347,0.10533864793567672,0.08213552361396304,0.2599999999999998,1
2025-05-13,AAPL,Technology,101.62,15.1,Call,2025-06-24,30,101.62,1.82,1.86,1.83,559,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-13,AAPL,Technology,101.62,15.1,Call,2025-06-24,30,111.78,0.02,0.03,0.03,379,-0.09529228767596624,0.08213552361396304,0.009999999999999998,0
2025-05-13,AAPL,Technology,101.62,15.1,Call,2025-09-16,90,91.46,10.53,11.14,10.7,277,0.10533864793567672,0.2464065708418891,0.6100000000000012,1
2025-05-13,AAPL,Technology,101.62,15.1,Call,2025-09-16,90,101.62,3.2,3.38,3.29,478,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-13,AAPL,Technology,101.62,15.1,Call,2025-09-16,90,111.78,0.43,0.46,0.45,315,-0.09529228767596624,0.2464065708418891,0.030000000000000027,0
2025-05-13,AAPL,Technology,101.62,15.1,Call,2026-01-20,180,91.46,11.18,12.37,12.02,219,0.10533864793567672,0.4928131416837782,1.1899999999999995,1
2025-05-13,AAPL,Technology,101.62,15.1,Call,2026-01-20,180,101.62,4.56,5.03,4.78,352,0.0,0.4928131416837782,0.47000000000000064,0
2025-05-13,AAPL,Technology,101.62,15.1,Call,2026-01-20,180,111.78,1.27,1.41,1.4,249,-0.09529228767596624,0.4928131416837782,0.1399999999999999,0
2025-05-14,AAPL,Technology,100.76,15.37,Call,2025-06-25,30,90.68,10.1,10.37,10.33,356,0.10540462584508113,0.08213552361396304,0.2699999999999996,1
2025-05-14,AAPL,Technology,100.76,15.37,Call,2025-06-25,30,100.76,1.83,1.87,1.83,532,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-14,AAPL,Technology,100.76,15.37,Call,2025-06-25,30,110.83,0.03,0.03,0.03,356,-0.09525604430315222,0.08213552361396304,0.0,0
2025-05-14,AAPL,Technology,100.76,15.37,Call,2025-09-17,90,90.68,10.46,11.06,10.86,259,0.10540462584508113,0.2464065708418891,0.5999999999999996,1
2025-05-14,AAPL,Technology,100.76,15.37,Call,2025-09-17,90,100.76,3.22,3.4,3.37,481,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-14,AAPL,Technology,100.76,15.37,Call,2025-09-17,90,110.83,0.45,0.48,0.46,307,-0.09525604430315222,0.2464065708418891,0.02999999999999997,0
2025-05-14,AAPL,Technology,100.76,15.37,Call,2026-01-21,180,90.68,11.13,12.31,11.75,232,0.10540462584508113,0.4928131416837782,1.1799999999999997,1
2025-05-14,AAPL,Technology,100.76,15.37,Call,2026-01-21,180,100.76,4.59,5.06,4.63,343,0.0,0.4928131416837782,0.46999999999999975,0
2025-05-14,AAPL,Technology,100.76,15.37,Call,2026-01-21,180,110.83,1.31,1.45,1.37,237,-0.09525604430315222,0.4928131416837782,0.1399999999999999,0
2025-05-15,AAPL,Technology,99.0,15.15,Call,2025-06-26,30,89.1,9.93,10.19,9.94,353,0.10536051565782635,0.08213552361396304,0.2599999999999998,1
2025-05-15,AAPL,Technology,99.0,15.15,Call,2025-06-26,30,99.0,1.78,1.82,1.81,563,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-15,AAPL,Technology,99.0,15.15,Call,2025-06-26,30,108.9,0.02,0.03,0.02,320,-0.0953101798043249,0.08213552361396304,0.009999999999999998,0
2025-05-15,AAPL,Technology,99.0,15.15,Call,2025-09-18,90,89.1,10.27,10.86,10.41,289,0.10536051565782635,0.2464065708418891,0.5899999999999999,1
2025-05-15,AAPL,Technology,99.0,15.15,Call,2025-09-18,90,99.0,3.13,3.3,3.26,462,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-15,AAPL,Technology,99.0,15.15,Call,2025-09-18,90,108.9,0.42,0.45,0.45,313,-0.0953101798043249,0.2464065708418891,0.030000000000000027,0
2025-05-15,AAPL,Technology,99.0,15.15,Call,2026-01-22,180,89.1,10.9,12.06,11.12,223,0.10536051565782635,0.4928131416837782,1.1600000000000001,1
2025-05-15,AAPL,Technology,99.0,15.15,Call,2026-01-22,180,99.0,4.45,4.92,4.59,341,0.0,0.4928131416837782,0.46999999999999975,0
2025-05-15,AAPL,Technology,99.0,15.15,Call,2026-01-22,180,108.9,1.25,1.38,1.33,215,-0.0953101798043249,0.4928131416837782,0.1299999999999999,0
2025-05-16,AAPL,Technology,97.18,14.75,Call,2025-06-27,30,87.47,9.74,9.99,9.76,331,0.1052690515459934,0.08213552361396304,0.25,1
2025-05-16,AAPL,Technology,97.18,14.75,Call,2025-06-27,30,97.18,1.7,1.74,1.72,550,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-16,AAPL,Technology,97.18,14.75,Call,2025-06-27,30,106.9,0.02,0.02,0.02,339,-0.09532888905324262,0.08213552361396304,0.0,0
2025-05-16,AAPL,Technology,97.18,14.75,Call,2025-09-19,90,87.47,10.05,10.63,10.12,266,0.1052690515459934,0.2464065708418891,0.5800000000000001,1
2025-05-16,AAPL,Technology,97.18,14.75,Call,2025-09-19,90,97.18,3.0,3.16,3.12,474,0.0,0.2464065708418891,0.16000000000000014,0
2025-05-16,AAPL,Technology,97.18,14.75,Call,2025-09-19,90,106.9,0.38,0.4,0.39,285,-0.09532888905324262,0.2464065708418891,0.020000000000000018,0
2025-05-16,AAPL,Technology,97.18,14.75,Call,2026-01-23,180,87.47,10.64,11.77,11.69,215,0.1052690515459934,0.4928131416837782,1.129999999999999,1
2025-05-16,AAPL,Technology,97.18,14.75,Call,2026-01-23,180,97.18,4.27,4.71,4.54,390,0.0,0.4928131416837782,0.4400000000000004,0
2025-05-16,AAPL,Technology,97.18,14.75,Call,2026-01-23,180,106.9,1.15,1.27,1.26,221,-0.09532888905324262,0.4928131416837782,0.1200000000000001,0
2025-05-19,AAPL,Technology,97.33,14.91,Call,2025-06-30,30,87.6,9.75,10.01,9.98,316,0.10532626849605663,0.08213552361396304,0.2599999999999998,1
2025-05-19,AAPL,Technology,97.33,14.91,Call,2025-06-30,30,97.33,1.72,1.76,1.72,572,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-19,AAPL,Technology,97.33,14.91,Call,2025-06-30,30,107.06,0.02,0.02,0.02,353,-0.095282158526833,0.08213552361396304,0.0,0
2025-05-19,AAPL,Technology,97.33,14.91,Call,2025-09-22,90,87.6,10.07,10.65,10.15,249,0.10532626849605663,0.2464065708418891,0.5800000000000001,1
2025-05-19,AAPL,Technology,97.33,14.91,Call,2025-09-22,90,97.33,3.03,3.19,3.18,497,0.0,0.2464065708418891,0.16000000000000014,0
2025-05-19,AAPL,Technology,97.33,14.91,Call,2025-09-22,90,107.06,0.39,0.42,0.42,287,-0.095282158526833,0.2464065708418891,0.02999999999999997,0
2025-05-19,AAPL,Technology,97.33,14.91,Call,2026-01-26,180,87.6,10.68,11.81,11.65,225,0.10532626849605663,0.4928131416837782,1.1300000000000008,1
2025-05-19,AAPL,Technology,97.33,14.91,Call,2026-01-26,180,97.33,4.31,4.76,4.65,354,0.0,0.4928131416837782,0.4500000000000002,0
2025-05-19,AAPL,Technology,97.33,14.91,Call,2026-01-26,180,107.06,1.18,1.3,1.23,240,-0.095282158526833,0.4928131416837782,0.1200000000000001,0
2025-05-20,AAPL,Technology,97.84,15.07,Call,2025-07-01,30,88.06,9.81,10.06,9.86,320,0.10531509105130922,0.08213552361396304,0.25,1
2025-05-20,AAPL,Technology,97.84,15.07,Call,2025-07-01,30,97.84,1.75,1.79,1.75,558,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-20,AAPL,Technology,97.84,15.07,Call,2025-07-01,30,107.63,0.02,0.02,0.02,360,-0.09536592789728983,0.08213552361396304,0.0,0
2025-05-20,AAPL,Technology,97.84,15.07,Call,2025-09-23,90,88.06,10.14,10.72,10.59,286,0.10531509105130922,0.2464065708418891,0.5800000000000001,1
2025-05-20,AAPL,Technology,97.84,15.07,Call,2025-09-23,90,97.84,3.08,3.25,3.12,472,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-20,AAPL,Technology,97.84,15.07,Call,2025-09-23,90,107.63,0.41,0.43,0.41,307,-0.09536592789728983,0.2464065708418891,0.020000000000000018,0
2025-05-20,AAPL,Technology,97.84,15.07,Call,2026-01-27,180,88.06,10.76,11.9,11.27,228,0.10531509105130922,0.4928131416837782,1.1400000000000006,1
2025-05-20,AAPL,Technology,97.84,15.07,Call,2026-01-27,180,97.84,4.38,4.83,4.42,375,0.0,0.4928131416837782,0.4500000000000002,0
2025-05-20,AAPL,Technology,97.84,15.07,Call,2026-01-27,180,107.63,1.22,1.34,1.33,247,-0.09536592789728983,0.4928131416837782,0.1200000000000001,0
2025-05-21,AAPL,Technology,96.64,15.19,Call,2025-07-02,30,86.98,9.68,9.94,9.92,383,0.10531452701701242,0.08213552361396304,0.2599999999999998,1
2025-05-21,AAPL,Technology,96.64,15.19,Call,2025-07-02,30,96.64,1.74,1.78,1.76,552,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-21,AAPL,Technology,96.64,15.19,Call,2025-07-02,30,106.3,0.02,0.03,0.02,321,-0.09527255116139742,0.08213552361396304,0.009999999999999998,0
2025-05-21,AAPL,Technology,96.64,15.19,Call,2025-09-24,90,86.98,10.02,10.6,10.4,303,0.10531452701701242,0.2464065708418891,0.5800000000000001,1
2025-05-21,AAPL,Technology,96.64,15.19,Call,2025-09-24,90,96.64,3.06,3.23,3.2,502,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-21,AAPL,Technology,96.64,15.19,Call,2025-09-24,90,106.3,0.42,0.44,0.44,300,-0.09527255116139742,0.2464065708418891,0.020000000000000018,0
2025-05-21,AAPL,Technology,96.64,15.19,Call,2026-01-28,180,86.98,10.64,11.77,11.63,243,0.10531452701701242,0.4928131416837782,1.129999999999999,1
2025-05-21,AAPL,Technology,96.64,15.19,Call,2026-01-28,180,96.64,4.36,4.81,4.62,379,0.0,0.4928131416837782,0.4499999999999993,0
2025-05-21,AAPL,Technology,96.64,15.19,Call,2026-01-28,180,106.3,1.23,1.36,1.3,212,-0.09527255116139742,0.4928131416837782,0.13000000000000012,0
2025-05-22,AAPL,Technology,96.69,15.3,Call,2025-07-03,30,87.02,9.7,9.95,9.77,329,0.10537200720292217,0.08213552361396304,0.25,1
2025-05-22,AAPL,Technology,96.69,15.3,Call,2025-07-03,30,96.69,1.75,1.79,1.75,563,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-22,AAPL,Technology,96.69,15.3,Call,2025-07-03,30,106.36,0.03,0.03,0.03,370,-0.09531958187936289,0.08213552361396304,0.0,0
2025-05-22,AAPL,Technology,96.69,15.3,Call,2025-09-25,90,87.02,10.04,10.61,10.34,293,0.10537200720292217,0.2464065708418891,0.5700000000000003,1
2025-05-22,AAPL,Technology,96.69,15.3,Call,2025-09-25,90,96.69,3.08,3.25,3.1,470,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-22,AAPL,Technology,96.69,15.3,Call,2025-09-25,90,106.36,0.43,0.45,0.44,288,-0.09531958187936289,0.2464065708418891,0.020000000000000018,0
2025-05-22,AAPL,Technology,96.69,15.3,Call,2026-01-29,180,87.02,10.67,11.8,11.42,229,0.10537200720292217,0.4928131416837782,1.1300000000000008,1
2025-05-22,AAPL,Technology,96.69,15.3,Call,2026-01-29,180,96.69,4.39,4.84,4.6,341,0.0,0.4928131416837782,0.4500000000000002,0
2025-05-22,AAPL,Technology,96.69,15.3,Call,2026-01-29,180,106.36,1.25,1.38,1.29,223,-0.09531958187936289,0.4928131416837782,0.1299999999999999,0
2025-05-23,AAPL,Technology,97.57,15.22,Call,2025-07-04,30,87.82,9.78,10.04,9.79,318,0.1052808039862872,0.08213552361396304,0.2599999999999998,1
2025-05-23,AAPL,Technology,97.57,15.22,Call,2025-07-04,30,97.57,1.76,1.8,1.77,553,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-23,AAPL,Technology,97.57,15.22,Call,2025-07-04,30,107.33,0.03,0.03,0.03,346,-0.09533813137357447,0.08213552361396304,0.0,0
2025-05-23,AAPL,Technology,97.57,15.22,Call,2025-09-26,90,87.82,10.12,10.7,10.41,284,0.1052808039862872,0.2464065708418891,0.5800000000000001,1
2025-05-23,AAPL,Technology,97.57,15.22,Call,2025-09-26,90,97.57,3.1,3.27,3.26,499,0.0,0.2464065708418891,0.16999999999999993,0
2025-05-23,AAPL,Technology,97.57,15.22,Call,2025-09-26,90,107.33,0.42,0.45,0.44,294,-0.09533813137357447,0.2464065708418891,0.030000000000000027,0
2025-05-23,AAPL,Technology,97.57,15.22,Call,2026-01-30,180,87.82,10.75,11.89,11.69,221,0.1052808039862872,0.4928131416837782,1.1400000000000006,1
2025-05-23,AAPL,Technology,97.57,15.22,Call,2026-01-30,180,97.57,4.41,4.87,4.76,358,0.0,0.4928131416837782,0.45999999999999996,0
2025-05-23,AAPL,Technology,97.57,15.22,Call,2026-01-30,180,107.33,1.24,1.37,1.35,204,-0.09533813137357447,0.4928131416837782,0.13000000000000012,0
2025-05-26,AAPL,Technology,98.54,15.42,Call,2025-07-07,30,88.69,9.88,10.14,9.88,347,0.10531541372745616,0.08213552361396304,0.2599999999999998,1
2025-05-26,AAPL,Technology,98.54,15.42,Call,2025-07-07,30,98.54,1.8,1.84,1.82,539,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-26,AAPL,Technology,98.54,15.42,Call,2025-07-07,30,108.39,0.03,0.03,0.03,365,-0.09527327671184146,0.08213552361396304,0.0,0
2025-05-26,AAPL,Technology,98.54,15.42,Call,2025-09-29,90,88.69,10.23,10.82,10.71,288,0.10531541372745616,0.2464065708418891,0.5899999999999999,1
2025-05-26,AAPL,Technology,98.54,15.42,Call,2025-09-29,90,98.54,3.16,3.34,3.23,508,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-26,AAPL,Technology,98.54,15.42,Call,2025-09-29,90,108.39,0.45,0.47,0.45,311,-0.09527327671184146,0.2464065708418891,0.019999999999999962,0
2025-05-26,AAPL,Technology,98.54,15.42,Call,2026-02-02,180,88.69,10.88,12.04,11.81,219,0.10531541372745616,0.4928131416837782,1.1599999999999984,1
2025-05-26,AAPL,Technology,98.54,15.42,Call,2026-02-02,180,98.54,4.5,4.97,4.73,378,0.0,0.4928131416837782,0.46999999999999975,0
2025-05-26,AAPL,Technology,98.54,15.42,Call,2026-02-02,180,108.39,1.3,1.43,1.39,245,-0.09527327671184146,0.4928131416837782,0.1299999999999999,0
2025-05-27,AAPL,Technology,100.99,15.41,Call,2025-07-08,30,90.89,10.13,10.39,10.28,354,0.10537151790778644,0.08213552361396304,0.2599999999999998,1
2025-05-27,AAPL,Technology,100.99,15.41,Call,2025-07-08,30,100.99,1.84,1.88,1.85,579,0.0,0.08213552361396304,0.039999999999999813,0
2025-05-27,AAPL,Technology,100.99,15.41,Call,2025-07-08,30,111.09,0.03,0.03,0.03,356,-0.09531918155516558,0.08213552361396304,0.0,0
2025-05-27,AAPL,Technology,100.99,15.41,Call,2025-09-30,90,90.89,10.49,11.09,10.69,302,0.10537151790778644,0.2464065708418891,0.5999999999999996,1
2025-05-27,AAPL,Technology,100.99,15.41,Call,2025-09-30,90,100.99,3.24,3.42,3.39,509,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-27,AAPL,Technology,100.99,15.41,Call,2025-09-30,90,111.09,0.46,0.48,0.46,324,-0.09531918155516558,0.2464065708418891,0.019999999999999962,0
2025-05-27,AAPL,Technology,100.99,15.41,Call,2026-02-03,180,90.89,11.16,12.34,11.43,228,0.10537151790778644,0.4928131416837782,1.1799999999999997,1
2025-05-27,AAPL,Technology,100.99,15.41,Call,2026-02-03,180,100.99,4.61,5.09,4.99,387,0.0,0.4928131416837782,0.47999999999999954,0
2025-05-27,AAPL,Technology,100.99,15.41,Call,2026-02-03,180,111.09,1.32,1.47,1.42,244,-0.09531918155516558,0.4928131416837782,0.1499999999999999,0
2025-05-28,AAPL,Technology,103.05,15.29,Call,2025-07-09,30,92.75,10.33,10.6,10.45,334,0.10530660584892358,0.08213552361396304,0.2699999999999996,1
2025-05-28,AAPL,Technology,103.05,15.29,Call,2025-07-09,30,103.05,1.87,1.91,1.88,542,0.0,0.08213552361396304,0.039999999999999813,0
2025-05-28,AAPL,Technology,103.05,15.29,Call,2025-07-09,30,113.36,0.03,0.03,0.03,338,-0.09535428804595697,0.08213552361396304,0.0,0
2025-05-28,AAPL,Technology,103.05,15.29,Call,2025-10-01,90,92.75,10.69,11.31,11.18,304,0.10530660584892358,0.2464065708418891,0.620000000000001,1
2025-05-28,AAPL,Technology,103.05,15.29,Call,2025-10-01,90,103.05,3.28,3.47,3.32,487,0.0,0.2464065708418891,0.1900000000000004,0
2025-05-28,AAPL,Technology,103.05,15.29,Call,2025-10-01,90,113.36,0.46,0.48,0.46,279,-0.09535428804595697,0.2464065708418891,0.019999999999999962,0
2025-05-28,AAPL,Technology,103.05,15.29,Call,2026-02-04,180,92.75,11.37,12.57,11.88,209,0.10530660584892358,0.4928131416837782,1.200000000000001,1
2025-05-28,AAPL,Technology,103.05,15.29,Call,2026-02-04,180,103.05,4.67,5.16,4.92,378,0.0,0.4928131416837782,0.4900000000000002,0
2025-05-28,AAPL,Technology,103.05,15.29,Call,2026-02-04,180,113.36,1.33,1.47,1.47,231,-0.09535428804595697,0.4928131416837782,0.1399999999999999,0
2025-05-29,AAPL,Technology,101.45,15.22,Call,2025-07-10,30,91.31,10.17,10.43,10.36,343,0.10530575564357493,0.08213552361396304,0.2599999999999998,1
2025-05-29,AAPL,Technology,101.45,15.22,Call,2025-07-10,30,101.45,1.83,1.87,1.86,580,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-29,AAPL,Technology,101.45,15.22,Call,2025-07-10,30,111.6,0.03,0.03,0.03,375,-0.09535498367538676,0.08213552361396304,0.0,0
2025-05-29,AAPL,Technology,101.45,15.22,Call,2025-10-02,90,91.31,10.52,11.13,10.61,287,0.10530575564357493,0.2464065708418891,0.6100000000000012,1
2025-05-29,AAPL,Technology,101.45,15.22,Call,2025-10-02,90,101.45,3.22,3.4,3.27,480,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-29,AAPL,Technology,101.45,15.22,Call,2025-10-02,90,111.6,0.44,0.47,0.45,291,-0.09535498367538676,0.2464065708418891,0.02999999999999997,0
2025-05-29,AAPL,Technology,101.45,15.22,Call,2026-02-05,180,91.31,11.18,12.36,11.63,214,0.10530575564357493,0.4928131416837782,1.1799999999999997,1
2025-05-29,AAPL,Technology,101.45,15.22,Call,2026-02-05,180,101.45,4.58,5.06,4.6,391,0.0,0.4928131416837782,0.47999999999999954,0
2025-05-29,AAPL,Technology,101.45,15.22,Call,2026-02-05,180,111.6,1.29,1.43,1.4,282,-0.09535498367538676,0.4928131416837782,0.1399999999999999,0
2025-05-30,AAPL,Technology,104.19,15.73,Call,2025-07-11,30,93.77,10.45,10.72,10.55,364,0.10537117999255853,0.08213552361396304,0.27000000000000135,1
2025-05-30,AAPL,Technology,104.19,15.73,Call,2025-07-11,30,104.19,1.94,1.98,1.95,565,0.0,0.08213552361396304,0.040000000000000036,0
2025-05-30,AAPL,Technology,104.19,15.73,Call,2025-07-11,30,114.61,0.03,0.03,0.03,341,-0.09531890508451547,0.08213552361396304,0.0,0
2025-05-30,AAPL,Technology,104.19,15.73,Call,2025-10-03,90,93.77,10.84,11.47,11.36,286,0.10537117999255853,0.2464065708418891,0.6300000000000008,1
2025-05-30,AAPL,Technology,104.19,15.73,Call,2025-10-03,90,104.19,3.41,3.59,3.47,454,0.0,0.2464065708418891,0.17999999999999972,0
2025-05-30,AAPL,Technology,104.19,15.73,Call,2025-10-03,90,114.61,0.51,0.54,0.52,308,-0.09531890508451547,0.2464065708418891,0.030000000000000027,0
2025-05-30,AAPL,Technology,104.19,15.73,Call,2026-02-06,180,93.77,11.56,12.79,11.66,218,0.10537117999255853,0.4928131416837782,1.2299999999999986,1
2025-05-30,AAPL,Technology,104.19,15.73,Call,2026-02-06,180,104.19,4.84,5.35,4.9,416,0.0,0.4928131416837782,0.5099999999999998,0
2025-05-30,AAPL,Technology,104.19,15.73,Call,2026-02-06,180,114.61,1.43,1.59,1.58,245,-0.09531890508451547,0.4928131416837782,0.16000000000000014,0
2025-06-02,AAPL,Technology,103.33,15.29,Call,2025-07-14,30,93.0,10.36,10.63,10.58,321,0.10532825707300762,0.08213552361396304,0.27000000000000135,1
2025-06-02,AAPL,Technology,103.33,15.29,Call,2025-07-14,30,103.33,1.87,1.92,1.89,585,0.0,0.08213552361396304,0.04999999999999982,0
2025-06-02,AAPL,Technology,103.33,15.29,Call,2025-07-14,30,113.67,0.03,0.03,0.03,371,-0.09537176347235556,0.08213552361396304,0.0,0
2025-06-02,AAPL,Technology,103.33,15.29,Call,2025-10-06,90,93.0,10.73,11.34,10.8,279,0.10532825707300762,0.2464065708418891,0.6099999999999994,1
2025-06-02,AAPL,Technology,103.33,15.29,Call,2025-10-06,90,103.33,3.29,3.48,3.41,448,0.0,0.2464065708418891,0.18999999999999995,0
2025-06-02,AAPL,Technology,103.33,15.29,Call,2025-10-06,90,113.67,0.46,0.48,0.47,299,-0.09537176347235556,0.2464065708418891,0.019999999999999962,0
2025-06-02,AAPL,Technology,103.33,15.29,Call,2026-02-09,180,93.0,11.4,12.61,11.69,227,0.10532825707300762,0.4928131416837782,1.209999999999999,1
2025-06-02,AAPL,Technology,103.33,15.29,Call,2026-02-09,180,103.33,4.69,5.17,4.86,375,0.0,0.4928131416837782,0.47999999999999954,0
2025-06-02,AAPL,Technology,103.33,15.29,Call,2026-02-09,180,113.67,1.33,1.47,1.4,226,-0.09537176347235556,0.4928131416837782,0.1399999999999999,0
2025-06-03,AAPL,Technology,105.06,15.42,Call,2025-07-15,30,94.55,10.54,10.82,10.72,353,0.1054028204213491,0.08213552361396304,0.28000000000000114,1
2025-06-03,AAPL,Technology,105.06,15.42,Call,2025-07-15,30,105.06,1.92,1.96,1.94,545,0.0,0.08213552361396304,0.040000000000000036,0
2025-06-03,AAPL,Technology,105.06,15.42,Call,2025-07-15,30,115.57,0.03,0.03,0.03,359,-0.0953447914615344,0.08213552361396304,0.0,0
2025-06-03,AAPL,Technology,105.06,15.42,Call,2025-10-07,90,94.55,10.92,11.54,11.24,278,0.1054028204213491,0.2464065708418891,0.6199999999999992,1
2025-06-03,AAPL,Technology,105.06,15.42,Call,2025-10-07,90,105.06,3.37,3.56,3.46,472,0.0,0.2464065708418891,0.18999999999999995,0
2025-06-03,AAPL,Technology,105.06,15.42,Call,2025-10-07,90,115.57,0.48,0.5,0.48,297,-0.0953447914615344,0.2464065708418891,0.020000000000000018,0
2025-06-03,AAPL,Technology,105.06,15.42,Call,2026-02-10,180,94.55,11.61,12.84,11.79,221,0.1054028204213491,0.4928131416837782,1.2300000000000004,1
2025-06-03,AAPL,Technology,105.06,15.42,Call,2026-02-10,180,105.06,4.8,5.3,5.01,387,0.0,0.4928131416837782,0.5,0
2025-06-03,AAPL,Technology,105.06,15.42,Call,2026-02-10,180,115.57,1.38,1.53,1.51,243,-0.0953447914615344,0.4928131416837782,0.15000000000000013,0
2025-06-04,AAPL,Technology,105.19,15.0,Call,2025-07-16,30,94.67,10.54,10.82,10.63,338,0.10537107861038278,0.08213552361396304,0.28000000000000114,1
2025-06-04,AAPL,Technology,105.19,15.0,Call,2025-07-16,30,105.19,1.87,1.91,1.87,568,0.0,0.08213552361396304,0.039999999999999813,0
